LST,BC,CO2,O3,PM25,UFP,NOx
1/2/2018 9:13,213.4,421.19,31.6,3.86,9440,23.2656
1/2/2018 9:13,229.5,421.44,30.24618056,3.56,9340,21.808
1/2/2018 9:13,239.4,421.8,27.56111111,3.52,9340,20.3024
1/2/2018 9:13,222.1,424.32,24.184375,3.45,9590,19.1016
1/2/2018 9:13,181.4,424.41,20.75555556,3.69,10200,17.8864
1/2/2018 9:13,205,423.03,17.91423611,3.43,10200,16.2792
1/2/2018 9:13,176.3,422.1,16.3,4.43,9730,14.7208
1/2/2018 9:13,167.6,421.01,16.465,5.52,10100,13.7896
1/2/2018 9:13,155.6,420.8,17.8525,2.84,10300,14.064
1/2/2018 9:13,163.6,420.61,19.43875,4.16,9570,16.0832
1/2/2018 9:13,199.4,420.42,20.2,2.52,9160,19.588
1/2/2018 9:13,323.4,420.72,19.81554286,3.75,9360,23.9096
1/2/2018 9:13,501.9,420.95,18.84562857,3.49,9930,28.4696
1/2/2018 9:13,573.2,420.28,17.58794286,5.16,11600,32.6896
1/2/2018 9:13,638,420.97,16.34017143,4.63,12500,36.4424
1/2/2018 9:13,685.2,421.74,15.4,3.37,12500,40.1488
1/2/2018 9:13,736,420.76,14.56396501,2.88,12900,43.9816
1/2/2018 9:13,742,421.36,13.55539359,2.73,14000,48.0248
1/2/2018 9:13,694,422.25,12.56215743,4.87,15400,52.3624
1/2/2018 9:13,676.7,423.45,11.77212828,3.58,16300,57.0528
1/2/2018 9:13,625.2,450.89,11.37317784,3.74,16200,62.0144
1/2/2018 9:13,558.3,465.47,11.55317784,4.42,15500,67.0976
1/2/2018 9:13,450.7,449.47,12.5,6.26,14900,72.0672
1/2/2018 9:13,478.8,450.05,15.02460317,4.8,15400,76.688
1/2/2018 9:13,468.3,449.4,18.75396825,7.59,19100,81.9416
1/2/2018 9:13,492.5,433.85,22.1,7.59,24900,88.1512
1/2/2018 9:13,530,426.56,24.790625,4.36,28000,93.8144
1/2/2018 9:13,546.1,425.89,27.48333333,7.32,28600,97.1192
1/2/2018 9:13,608.4,425.15,29.984375,7.33,26700,96.2536
1/2/2018 9:13,611.6,423.75,32.1,6.87,24700,88.6288421
1/2/2018 9:13,692.1,423.35,33.63645833,4.96,22600,75.1025263
1/2/2018 9:13,683.1,423.19,34.4,5.37,20300,59.31978946
1/2/2018 9:13,716.9,422.16,33.68515625,4.04,18300,44.97536841
1/2/2018 9:13,672.4,421.96,31.70625,6.74,15400,35.764
1/2/2018 9:13,666.4,421.23,29.64921875,4.88,12800,31.13349636
1/2/2018 9:13,629,420.12,28.7,4.77,11000,27.60440483
1/2/2018 9:13,585,420.13,28.7,3.27,10300,24.65416512
1/2/2018 9:13,597.8,420.59,28.7,3,10000,22.13381694
1/2/2018 9:13,575.5,420.5,28.7,3.73,9750,19.8944
1/2/2018 9:13,500.9,420.14,28.7,3.21,9290,18.08054096
1/2/2018 9:13,428.6,419.72,28.7,3.54,8930,16.87050857
1/2/2018 9:14,392.4,419.43,28.7,3.4,8790,16.08460572
1/2/2018 9:14,317.9,419.35,28.30328125,3.66,9080,15.63993524
1/2/2018 9:14,260.4,419.52,27.48375,3.88,9450,15.4536
1/2/2018 9:14,241.4,420.02,26.79734375,3.24,10100,15.6128
1/2/2018 9:14,216.8,421.57,26.8,5.1,11200,16.1984
1/2/2018 9:14,165.6,422.92,27.79306667,2.89,12300,17.0416
1/2/2018 9:14,215.3,423.49,29.4482,4.43,13300,17.8592
1/2/2018 9:14,149.6,423.84,31.3768,4.43,14400,18.368
1/2/2018 9:14,166.1,423.86,33.19026667,3.14,15400,18.6
1/2/2018 9:14,148.6,423.87,34.5,2.52,16400,18.8392
1/2/2018 9:14,206,425.03,35.43009259,5.74,17600,19.1416
1/2/2018 9:14,195.2,428.14,36.28074074,3.49,18200,19.4544
1/2/2018 9:14,193.4,431.9,36.9275,4.01,18300,19.7248
1/2/2018 9:14,141.5,429.33,37.24592593,3.94,17500,19.724
1/2/2018 9:14,141.7,435.96,37.11157407,3.27,16700,19.3736
1/2/2018 9:14,187.3,434.76,36.4,3.07,16900,18.8408
1/2/2018 9:14,182.7,431.82,34.5234375,3.73,16800,18.2432
1/2/2018 9:14,277.6,428.23,31.6375,3.96,16200,17.6984
1/2/2018 9:14,306.7,422.56,28.7328125,3.1,16200,17.1984
1/2/2018 9:14,329.7,422.77,26.8,4.65,16600,16.612
1/2/2018 9:14,272,425.86,26.10439815,4.3,15900,15.9392
1/2/2018 9:14,323.3,426.87,26.08518519,4.6,14000,15.2352
1/2/2018 9:14,346.8,423.64,26.49375,3.83,12800,14.5552
1/2/2018 9:14,379.8,421.89,27.08148148,3.94,12400,13.7912
1/2/2018 9:14,391.6,423,27.59976852,4.29,11900,12.9192
1/2/2018 9:14,326.3,422.61,27.8,4.17,11500,12.1552
1/2/2018 9:14,242.9,421.58,27.535,3.94,11400,11.804
1/2/2018 9:14,209.5,421.38,27.05166667,4.61,11400,12.1704
1/2/2018 9:14,276.2,421.52,26.6925,4.24,11400,13.7688
1/2/2018 9:14,207.3,421.7,26.8,5.32,11300,16.4744
1/2/2018 9:14,157.3,421.61,27.5896,5.32,11300,19.5536
1/2/2018 9:14,212,422.04,28.8548,4.2,11400,22.2312
1/2/2018 9:14,185.7,424.64,30.3052,3.74,11600,23.732
1/2/2018 9:14,233,427.13,31.6504,3.92,11600,23.6448
1/2/2018 9:14,213.9,429.44,32.6,4.62,11200,22.4512
1/2/2018 9:14,252.4,431.2,33.22743056,3.78,11000,20.708
1/2/2018 9:14,300.1,433.18,33.75444444,4.14,10800,18.9048
1/2/2018 9:14,360,431.45,34.113125,3.95,11200,17.5312
1/2/2018 9:14,317.6,430.53,34.23555556,2.94,11400,16.5952
1/2/2018 9:14,261.2,431.39,34.05381944,3.97,11500,15.7352
1/2/2018 9:14,290.4,427.28,33.5,4.75,11400,14.9232
1/2/2018 9:14,215,424.71,32.090625,3.64,11500,14.152
1/2/2018 9:14,274.4,425.08,29.94583333,2.99,11800,13.4144
1/2/2018 9:14,328.5,427.54,27.903125,3.85,11900,12.7552
1/2/2018 9:14,321.4,427.31,26.8,4.16,12000,12.2064
1/2/2018 9:14,344.5,426.13,26.90092593,3.98,12100,11.7288
1/2/2018 9:14,391.3,424.88,27.72407407,4.34,11700,11.2984
1/2/2018 9:14,417.9,425.15,28.9875,4.5,11400,10.8912
1/2/2018 9:14,445.9,426.72,30.40925926,3.36,11600,10.484
1/2/2018 9:14,568.9,423.48,31.70740741,3.76,11600,10.0768
1/2/2018 9:14,577.5,422.13,32.6,4.19,11200,9.6984
1/2/2018 9:14,497,422.77,33.0359375,3.92,10600,9.3896
1/2/2018 9:14,473.1,422.44,33.24166667,5.02,10200,9.1912
1/2/2018 9:14,344.4,422,33.3515625,4.33,10100,9.1936
1/2/2018 9:14,366.1,422.36,33.5,6.35,10300,9.3696
1/2/2018 9:14,316.6,421.99,33.88742857,4.08,10200,9.5976
1/2/2018 9:14,219.6,421.68,34.44728571,4.08,9960,9.784
1/2/2018 9:14,147.6,421.53,34.91342857,5.12,9530,9.8352
1/2/2018 9:14,126.5,421.75,35.01971429,3.56,9480,9.6816
1/2/2018 9:14,123.9,421.24,34.5,4.19,9670,9.3728
1/2/2018 9:15,167.3,420.91,33.11720117,2.98,9820,9.0032
1/2/2018 9:15,276.8,421.99,31.01243926,6.7,9860,8.7024
1/2/2018 9:15,243.6,422.27,28.48688047,5.41,9670,8.6
1/2/2018 9:15,264.2,421.29,25.84169096,4.15,9540,8.752
1/2/2018 9:15,228.3,420.83,23.37803693,3.87,9620,9.1048
1/2/2018 9:15,258.7,421,21.39708455,5.73,9790,9.5944
1/2/2018 9:15,288.2,421.32,20.2,4.2,10200,10.1176
1/2/2018 9:15,228.7,421.86,20.27380952,4.44,10700,10.5712
1/2/2018 9:15,190.6,422.51,21.23968254,4.26,11500,10.9536
1/2/2018 9:15,193.1,422.81,22.1,5.45,12000,11.3192
1/2/2018 9:15,205.3,422.92,22.515625,3.94,12400,11.6544
1/2/2018 9:15,221,422.6,22.83888889,3.11,12700,11.9352
1/2/2018 9:15,364.1,423.11,23.109375,4.42,13200,12.1376
1/2/2018 9:15,387.8,426.04,23.36666667,5.08,13800,12.3
1/2/2018 9:15,411.2,427.03,23.65034722,3.44,14200,12.4824
1/2/2018 9:15,454.5,425.94,24,3.97,14500,12.6832
1/2/2018 9:15,499.1,425.2,24.51953125,3.83,14300,12.8928
1/2/2018 9:15,524.2,424.18,25.14791667,5.22,13600,13.1016
1/2/2018 9:15,583.4,424.4,25.67734375,5.59,12600,13.1008
1/2/2018 9:15,559.7,422.9,25.9,3.4,11800,12.8224
1/2/2018 9:15,511,421.78,25.9,5.46,11400,12.4576
1/2/2018 9:15,429.9,422.12,25.9,3.66,11300,12.1792
1/2/2018 9:15,334.5,423.18,25.9,3.66,11200,12.16
1/2/2018 9:15,409.5,424.22,25.9,3.53,11200,12.4024
1/2/2018 9:15,402.6,422.66,25.9,2.67,11200,12.7496
1/2/2018 9:15,428.9,422.48,25.9,4.39,11200,13.188
1/2/2018 9:15,337.6,422.47,25.9,4.07,11300,13.7464
1/2/2018 9:15,364.3,422.52,25.9,4.19,11200,14.4536
1/2/2018 9:15,360.5,423.02,25.9,4.23,11300,15.5712
1/2/2018 9:15,375.4,428.93,25.9,3.94,11800,17.1952
1/2/2018 9:15,413.8,448.94,25.9,4.19,12100,18.9752
1/2/2018 9:15,409.8,444.99,25.9,5.44,12200,20.472
1/2/2018 9:15,417.5,438.61,26.35740741,2.78,12400,21.2464
1/2/2018 9:15,361,582.96,27.23703704,3.27,12500,20.9424
1/2/2018 9:15,397.4,535.41,27.8,2.48,12200,19.8432
1/2/2018 9:15,392.6,441.04,27.92314815,5.09,11600,18.4528
1/2/2018 9:15,445.7,427.94,27.94074074,4.15,10800,17.1216
1/2/2018 9:15,462,424.48,27.8,4.42,10500,16.2
1/2/2018 9:15,485.1,429.34,27.44814815,5.22,11000,15.7408
1/2/2018 9:15,481.5,434.79,26.83240741,3.95,10600,15.3824
1/2/2018 9:15,411.9,426.87,25.9,3.64,9640,14.9816
1/2/2018 9:15,438.5,422.25,24.0140625,3.62,8860,14.5552
1/2/2018 9:15,406.6,420.57,21.34583333,3.79,8320,14.12
1/2/2018 9:15,411.3,420.75,19.0546875,6.24,8040,13.8152
1/2/2018 9:15,386,421.04,18.3,4.14,7950,13.7208
1/2/2018 9:15,317.7,421.27,19.54166667,4.47,7700,13.708
1/2/2018 9:15,279.1,421.35,22.1,3.86,7460,13.6712
1/2/2018 9:15,308.4,421.62,25.425,3.43,7310,13.5048
1/2/2018 9:15,361.5,422.57,28.96666667,3.43,7230,13.1088
1/2/2018 9:15,350.2,422.9,32.175,3.58,7070,12.5056
1/2/2018 9:15,432,424,34.5,3.74,6820,11.8112
1/2/2018 9:15,485.8,422.82,35.845,4.59,6590,11.1456
1/2/2018 9:15,494,421.13,36.62,3.96,6330,10.6288
1/2/2018 9:15,512.4,420.88,37.035,4.45,6040,10.3448
1/2/2018 9:15,536.8,420.4,37.3,2.92,5720,10.2344
1/2/2018 9:15,505.2,420.18,37.40053333,3.42,5440,10.1976
1/2/2018 9:15,498.1,419.77,37.2536,2.73,5460,10.1552
1/2/2018 9:15,462.3,420.46,36.9664,4.34,5500,10.028
1/2/2018 9:15,313.3,421.45,36.64613333,4.6,5380,9.792
1/2/2018 9:15,253.8,421.51,36.4,3.2,5410,9.4952
1/2/2018 9:16,185,421.1,36.23275463,3.11,5340,9.1736
1/2/2018 9:16,118.4,420.91,36.0737037,3.42,5360,8.8704
1/2/2018 9:16,160.7,421.54,35.916875,3.12,5290,8.6288
1/2/2018 9:16,111.4,420.69,35.7562963,2.88,5360,8.4624
1/2/2018 9:16,64.4,420.95,35.58599537,3.29,5470,8.3616
1/2/2018 9:16,53.3,422.59,35.4,2.52,5380,8.312
1/2/2018 9:16,172.5,422.97,35.14921875,3.32,5280,8.2824
1/2/2018 9:16,160.1,421.94,34.85208333,3.23,5250,8.2416
1/2/2018 9:16,241.5,420.64,34.60390625,3.34,5250,8.1664
1/2/2018 9:16,287.6,420.38,34.5,4.03,5330,8.0552
1/2/2018 9:16,262.2,419.6,34.5,3.22,5290,7.9248
1/2/2018 9:16,260.4,419.76,34.5,3.8,5410,7.7896
1/2/2018 9:16,243.7,420.31,34.5,3.74,5430,7.664
1/2/2018 9:16,269.3,420.07,34.5,1.9,5280,7.5552
1/2/2018 9:16,212.6,420.1,34.5,1.9,5260,7.4536
1/2/2018 9:16,281.6,420.1,34.5,2.94,5240,7.3584
1/2/2018 9:16,155.7,420.76,34.39015625,3.9,5340,7.2888
1/2/2018 9:16,163.4,420.23,34.04875,3.37,5340,7.264
1/2/2018 9:16,163,419.7,33.45796875,2.93,5420,7.3072
1/2/2018 9:16,233.1,420.21,32.6,4.49,5630,7.4248
1/2/2018 9:16,286.9,423.33,31.2048,2.81,5850,7.592
1/2/2018 9:16,305.3,422.71,29.3074,3.82,5900,7.7752
1/2/2018 9:16,293.2,423.67,27.3476,4.46,5970,7.9408
1/2/2018 9:16,297.8,421.62,25.7652,1.33,5980,8.04
1/2/2018 9:16,418.5,420.61,25,2.97,5980,8.0936
1/2/2018 9:16,469.9,420.47,25.29965278,2.8,5980,8.1608
1/2/2018 9:16,467.1,419.71,26.38555556,2.73,6020,8.2752
1/2/2018 9:16,436.9,420.16,27.908125,3.95,6090,8.4704
1/2/2018 9:16,416.4,420.76,29.51777778,2.9,6190,8.7976
1/2/2018 9:16,315,420.82,30.86493056,3.31,6440,9.2264
1/2/2018 9:16,324.6,422.56,31.6,4.08,6340,9.668
1/2/2018 9:16,309.3,422.29,31.596875,2.46,6110,10.0216
1/2/2018 9:16,288.2,421.33,31.12083333,3.26,5840,10.1864
1/2/2018 9:16,248.3,419.81,30.409375,3.47,5900,10.0752
1/2/2018 9:16,210.1,419.84,29.7,2.77,5940,9.7232
1/2/2018 9:16,115.4,420.01,28.80439815,3.06,5880,9.2592
1/2/2018 9:16,180.5,419.72,27.56851852,2.78,5770,8.856
1/2/2018 9:16,207.3,419.57,26.28125,2.78,5660,8.6864
1/2/2018 9:16,175.7,419.76,25.23148148,3.49,5850,8.876
1/2/2018 9:16,172,421.13,24.70810185,3.62,5880,9.3544
1/2/2018 9:16,149.7,420.8,25,3.01,5930,9.9712
1/2/2018 9:16,146.3,420.7,26.745,4.23,6210,10.5848
1/2/2018 9:16,160.5,420.86,29.64916667,2.37,6450,11.0536
1/2/2018 9:16,214.7,420.86,32.60375,2.93,6520,11.276
1/2/2018 9:16,235.5,421.22,34.5,2.89,6610,11.3672
1/2/2018 9:16,326.3,421.59,34.98262857,3.52,6880,11.4616
1/2/2018 9:16,339.9,422.65,34.67488571,4.27,7070,11.6264
1/2/2018 9:16,389.4,422.32,33.93582857,2.89,7160,11.9288
1/2/2018 9:16,475.4,422.17,33.12451429,4.8,7100,12.412
1/2/2018 9:16,553,421.84,32.6,3.72,7020,12.9752
1/2/2018 9:16,528.4,421.11,32.34087464,4.27,6810,13.5096
1/2/2018 9:16,528.2,421.61,32.09611273,4.12,6560,13.9024
1/2/2018 9:16,454.6,421.55,31.88034985,4.36,6370,14.0408
1/2/2018 9:16,437.8,421.51,31.70822157,2.99,6370,13.9256
1/2/2018 9:16,381.9,422.64,31.59436346,4.45,6300,13.6432
1/2/2018 9:16,305.4,422.59,31.55341108,3.7,6310,13.2184
1/2/2018 9:16,265.2,422.78,31.6,2.88,6380,12.7112
1/2/2018 9:16,237.5,422.77,31.93492063,3.41,6250,12.1816
1/2/2018 9:16,224.9,421.02,32.42857143,3.19,6060,11.6072
1/2/2018 9:16,262.7,419.38,32.6,4.22,5930,10.9544
1/2/2018 9:17,352.4,419.62,32.24270833,4.22,5860,10.2688
1/2/2018 9:17,364.8,419.9,31.57222222,4.37,5830,9.6104
1/2/2018 9:17,471.6,420.06,30.740625,3.84,5630,9.0392
1/2/2018 9:17,516.7,420.24,29.9,3.56,5450,8.512
1/2/2018 9:17,539.8,420.18,29.20243056,3.41,5510,7.9968
1/2/2018 9:17,537.5,420.1,28.8,3.64,5490,7.5624
1/2/2018 9:17,527.9,420.06,28.7146875,3.63,5500,7.2736
1/2/2018 9:17,462.2,420,28.85166667,3.21,5380,7.1952
1/2/2018 9:17,372.3,420.05,29.1878125,3.07,5320,7.416
1/2/2018 9:17,290.6,420.92,29.7,2.46,5310,7.8832
1/2/2018 9:17,185.6,421.95,30.51302857,3.32,5470,8.4576
1/2/2018 9:17,114.7,422.61,31.62008571,2.81,5630,9.0024
1/2/2018 9:17,-28.1,420.95,32.80062857,3.55,5820,9.3808
1/2/2018 9:17,-127.2,419.91,33.83411429,3.36,5970,9.6256
1/2/2018 9:17,-157.8,419.68,34.5,4.84,6210,9.8376
1/2/2018 9:17,-149.5,419.61,34.77189504,2.91,6260,9.9736
1/2/2018 9:17,-170.6,419.59,34.8090379,3.84,6180,9.988
1/2/2018 9:17,-120.2,419.64,34.66932945,2.81,6140,9.8352
1/2/2018 9:17,-87.1,419.56,34.41067055,3.37,6120,9.3624
1/2/2018 9:17,-94,419.55,34.0909621,3.26,5910,8.5936
1/2/2018 9:17,42.3,420.96,33.76810496,2.56,5870,7.752
1/2/2018 9:17,64.9,430.64,33.5,3.16,5860,7.0584
1/2/2018 9:17,167.5,423.7,33.25529101,3.24,5870,6.7336
1/2/2018 9:17,105.2,420.27,32.95820106,3.5,5800,6.9544
1/2/2018 9:17,124.3,419.45,32.6,3.75,5830,7.5704
1/2/2018 9:17,82.5,419.44,32.12939815,3.03,5900,8.3184
1/2/2018 9:17,84.6,419.4,31.55185185,3.03,5830,8.944
1/2/2018 9:17,23.3,420.12,30.94375,4.52,5870,9.1928
1/2/2018 9:17,-7.1,420.57,30.38148148,5.21,5910,8.9264
1/2/2018 9:17,59.8,420.01,29.94143519,3.19,6000,8.3288
1/2/2018 9:17,-47.7,420.03,29.7,4.78,6070,7.6136
1/2/2018 9:17,36.5,420.67,29.7375,3.02,6040,6.9848
1/2/2018 9:17,35.3,420.41,30,2.62,6020,6.6464
1/2/2018 9:17,68.4,421.52,30.3625,3.82,6070,6.6496
1/2/2018 9:17,78,421.99,30.7,3.96,6090,6.8408
1/2/2018 9:17,109.7,422.79,31.03287037,3.57,5970,7.1312
1/2/2018 9:17,150,442.11,31.42962963,4.35,6040,7.4344
1/2/2018 9:17,147.9,505.12,31.8375,3.43,5910,7.664
1/2/2018 9:17,176,477.23,32.2037037,3.03,6000,7.816
1/2/2018 9:17,69,503.72,32.47546296,3.25,6040,7.964
1/2/2018 9:17,84.1,500.21,32.6,3.04,6090,8.124
1/2/2018 9:17,54.6,472.21,32.4671875,2.44,6120,8.308
1/2/2018 9:17,17.6,450.7,32.12916667,2.45,6250,8.528
1/2/2018 9:17,93.8,449.96,31.7765625,3.88,6370,8.7368
1/2/2018 9:17,66.3,428.77,31.6,3.74,6450,8.9168
1/2/2018 9:17,63.4,423.72,31.688,2.12,6500,9.1288
1/2/2018 9:17,35.7,422.08,31.934,5.07,6620,9.428
1/2/2018 9:17,76.7,421.42,32.236,2.71,6800,9.8696
1/2/2018 9:17,33.9,422.19,32.492,3.92,6990,10.6272
1/2/2018 9:17,131.3,426.3,32.6,4.33,7270,11.6672
1/2/2018 9:17,130.4,444.94,32.6,4.26,7330,12.7312
1/2/2018 9:17,76,450.9,32.6,4.62,7350,13.56
1/2/2018 9:17,86.1,460.99,32.6,4.62,7470,13.8944
1/2/2018 9:17,60.3,490.28,32.6,3.25,7390,13.5576
1/2/2018 9:17,50.5,513.36,32.6,3.38,7160,12.7248
1/2/2018 9:17,64.4,517.11,32.6,2.33,7030,11.6632
1/2/2018 9:17,72.8,503.97,32.86796875,5.36,7190,10.6344
1/2/2018 9:17,68.5,475.09,33.47291667,3.53,7160,9.9
1/2/2018 9:17,101.6,484.39,34.11640625,3.33,7210,9.4904
1/2/2018 9:17,49.3,485.82,34.5,2.81,7360,9.2352
1/2/2018 9:18,109.1,476.99,34.5775463,2.53,7420,9.0928
1/2/2018 9:18,169.1,443.79,34.52037037,2.95,7570,9.0176
1/2/2018 9:18,179,430.24,34.35625,2.65,7530,8.964
1/2/2018 9:18,208,430.1,34.11296296,4.69,7570,8.9608
1/2/2018 9:18,261.1,427.78,33.81828704,4.17,7630,9.0432
1/2/2018 9:18,256,428.1,33.5,4.61,7560,9.168
1/2/2018 9:18,287.5,429.39,33.1028125,5.16,7570,9.2848
1/2/2018 9:18,292.3,432.07,32.60333333,3.12,7610,9.3432
1/2/2018 9:18,261.5,433.03,32.0771875,3.2,7710,9.3072
1/2/2018 9:18,266.1,437.79,31.6,3.87,7700,9.2104
1/2/2018 9:18,201.5,438.69,31.14586667,4.73,7600,9.1008
1/2/2018 9:18,165.2,459.5,30.6746,4.08,7540,9.0144
1/2/2018 9:18,155,476.41,30.2404,4.21,7600,8.9872
1/2/2018 9:18,121.2,480.59,29.89746667,5.15,7620,9.0552
1/2/2018 9:18,88.9,501.15,29.7,2.19,7650,9.1976
1/2/2018 9:18,96.1,489.9,29.7,2.72,7620,9.3624
1/2/2018 9:18,50.7,489.08,29.86444444,2.42,7630,9.4848
1/2/2018 9:18,-0.5,472.9,30.12,4,7550,9.5
1/2/2018 9:18,57,474.3,30.39333333,4,7550,9.3072
1/2/2018 9:18,63.5,489.56,30.61111111,2.61,7610,8.9496
1/2/2018 9:18,78.8,488.42,30.7,2.89,7640,8.5784
1/2/2018 9:18,84,471.34,30.7,2.82,7580,8.3448
1/2/2018 9:18,75.9,461.01,30.7,3.01,7600,8.4
1/2/2018 9:18,128.4,454.37,30.7,2.73,7470,8.9264
1/2/2018 9:18,200.8,435.15,30.7,3.78,7540,9.8336
1/2/2018 9:18,228.5,442.56,30.73888889,4.94,7480,10.852
1/2/2018 9:18,188,582.06,30.84444444,4.69,7550,11.6984
1/2/2018 9:18,215.7,589.32,31,2.47,7510,12.0896
1/2/2018 9:18,205.6,545.26,31.18888889,3.42,7510,11.8096
1/2/2018 9:18,237.1,550.39,31.39444444,2.98,7580,11.0448
1/2/2018 9:18,257.9,495.75,31.6,3.65,7610,10.1152
1/2/2018 9:18,234.3,459.79,31.8809375,5.06,7630,9.3304
1/2/2018 9:18,242.6,444.49,32.2325,3.91,7720,9
1/2/2018 9:18,213,438.75,32.5178125,2.8,7760,9
1/2/2018 9:18,215.5,445.75,32.6,4.01,7890,8.9856
1/2/2018 9:18,200.4,445.84,32.40262857,3.16,7940,8.9488
1/2/2018 9:18,266.2,446.43,32.00988571,3.6,8080,8.8992
1/2/2018 9:18,251.2,443.41,31.52582857,3.05,8340,8.8464
1/2/2018 9:18,246.6,451.8,31.05451429,2.89,8590,8.8824
1/2/2018 9:18,227.5,448.74,30.7,3.42,8770,9.0368
1/2/2018 9:18,213.7,441.61,30.45253644,2.28,8850,9.2336
1/2/2018 9:18,221.2,436,30.23498542,3.35,8830,9.4128
1/2/2018 9:18,213.5,426.66,30.0503207,3.29,8860,9.5144
1/2/2018 9:18,259.5,427.02,29.90151603,4.05,8910,9.5224
1/2/2018 9:18,230.3,433.48,29.79154519,4.05,8970,9.4752
1/2/2018 9:18,194.8,434.79,29.72338192,2.09,9180,9.3968
1/2/2018 9:18,191.8,437.97,29.7,2.19,9270,9.3256
1/2/2018 9:18,223,441.79,29.7,2.98,9390,9.3
1/2/2018 9:18,184.8,431.38,29.7,3,9550,9.3408
1/2/2018 9:18,187.1,425.76,29.7,3.19,9620,9.4328
1/2/2018 9:18,191.5,435.42,29.77407407,3.6,9560,9.5488
1/2/2018 9:18,152.4,442.85,29.95925926,3.12,9580,9.648
1/2/2018 9:18,116.5,449.33,30.2,5.2,9410,9.6896
1/2/2018 9:18,68.2,442.56,30.44074074,3.89,9230,9.6352
1/2/2018 9:18,69.1,431.92,30.62592593,3.56,8970,9.4992
1/2/2018 9:18,82.5,428.92,30.7,3.61,9000,9.3312
1/2/2018 9:18,102.6,425.9,30.7,4.24,8980,9.184
1/2/2018 9:18,71.4,424.94,30.7,4.49,9200,9.1104
1/2/2018 9:18,117,424.5,30.7,4.37,9350,9.1
1/2/2018 9:18,163.4,426.32,30.7,2.8,9320,9.1
1/2/2018 9:19,158.1,425.72,30.87862857,2.74,9430,9.1
1/2/2018 9:19,229.6,428.42,31.31188571,3.07,9540,9.1
1/2/2018 9:19,260.5,432.97,31.84582857,2.89,9540,9.1
1/2/2018 9:19,237.2,435.16,32.32651429,3.64,9530,8.9896
1/2/2018 9:19,258.6,432.78,32.6,4.41,9590,8.7392
1/2/2018 9:19,282.5,427.45,32.63172012,2.88,9580,8.4584
1/2/2018 9:19,249.4,423.35,32.52274052,2.95,9540,8.2432
1/2/2018 9:19,241.7,422.15,32.3225656,2.95,9550,8.1896
1/2/2018 9:19,256.1,422.19,32.08069971,2.61,9670,8.36
1/2/2018 9:19,239.3,421.83,31.84664723,3.17,9580,8.688
1/2/2018 9:19,237.7,421.77,31.66991254,3.47,9610,9.076
1/2/2018 9:19,234,421.57,31.6,3.63,9670,9.416
1/2/2018 9:19,258.9,421.34,31.6,4.88,9670,9.6
1/2/2018 9:19,278.8,421.48,31.6,3.42,9720,9.5688
1/2/2018 9:19,234.5,421.62,31.6,3.07,9830,9.4
1/2/2018 9:19,249.3,421.85,31.528125,3.8,9970,9.1864
1/2/2018 9:19,244.6,421.97,31.35,3.4,9860,9.0144
1/2/2018 9:19,314.1,421.96,31.121875,3.25,9770,8.9704
1/2/2018 9:19,244.9,421.63,30.9,2.33,9840,9.1032
1/2/2018 9:19,227.2,421.6,30.740625,3.83,9880,9.3568
1/2/2018 9:19,212.6,421.81,30.7,2.35,9840,9.656
1/2/2018 9:19,223.3,422.09,30.86171875,2.92,9670,9.9192
1/2/2018 9:19,179.5,422.59,31.16875,4.08,9720,10.0648
1/2/2018 9:19,153.3,422.72,31.46640625,4.03,9520,10.0576
1/2/2018 9:19,174.3,422.4,31.6,3.64,9590,9.9456
1/2/2018 9:19,144.8,422,31.6,3.54,9550,9.7776
1/2/2018 9:19,164,421.85,31.6,5.66,9570,9.604
1/2/2018 9:19,116.8,422.08,31.6,3.13,9630,9.4752
1/2/2018 9:19,130.8,422.89,31.6,3.21,9620,9.3832
1/2/2018 9:19,138.5,422.45,31.6,3.45,9500,9.3008
1/2/2018 9:19,199.7,422.58,31.6,3.45,9470,9.244
1/2/2018 9:19,182.7,422.71,31.6,4.4,9490,9.2272
1/2/2018 9:19,221.3,422.65,31.6,2.34,9440,9.2648
1/2/2018 9:19,226.3,422.58,31.6,5.05,9410,9.392
1/2/2018 9:19,249.6,422.12,31.6,2.85,9470,9.5928
1/2/2018 9:19,297.5,421.88,31.6,3.34,9310,9.8104
1/2/2018 9:19,301.9,422.06,31.6,3.05,9410,9.9896
1/2/2018 9:19,344.2,422.42,31.6,3.75,9390,10.0752
1/2/2018 9:19,351.8,422.6,31.6,3.98,9600,10.1
1/2/2018 9:19,387.7,422.93,31.6,2.43,9710,10.1336
1/2/2018 9:19,348,423.16,31.45925926,3.67,9900,10.1728
1/2/2018 9:19,412.7,422.81,31.10740741,3.84,9940,10.2152
1/2/2018 9:19,454.9,422.88,30.65,3.1,10000,10.2584
1/2/2018 9:19,468.1,423.63,30.19259259,3.81,10000,10.3168
1/2/2018 9:19,452.6,423.45,29.84074074,3.54,10100,10.3992
1/2/2018 9:19,405.2,424.28,29.7,2.52,10000,10.488
1/2/2018 9:19,476.2,425.09,29.7,3.3,10000,10.5568
1/2/2018 9:19,436.6,425.04,29.7,2.07,10000,10.5792
1/2/2018 9:19,517,425.01,29.7,4.37,10000,10.5112
1/2/2018 9:19,442.6,424.79,29.7,4.52,9990,10.3576
1/2/2018 9:19,420.1,423.99,29.91481481,3.06,10000,10.1784
